cleaned_headline,is_satirical,source
"""Ceci n'est pas une religion"" : un seul en scène dans la part cachée du bouddhisme",0,liberation
"Avant l'annonce des droits de douane de Trump, les bourses européennes en forte baisse",0,liberation
Michelin 2025 : Hugo Roellinger obtient une troisième étoile pour Le Coquillage dans un palmarès rajeuni,0,liberation
Trump-Poutine : première fissure dans la bromance ?,0,liberation
"En meeting à Montreuil, François Ruffin veut remuer présidentielle et terre",0,liberation
"Après un bilan carbone décevant, Macron tente de relancer la planification écologique",0,liberation
"Sondages : Mélenchon a-t-il été systématiquement sous-estimé par l'Ifop lors des dernières présidentielles, comme il l'affirme ?",0,liberation
"Fin de la trêve hivernale : ""Jamais il n'y a eu autant d'expulsions"", alerte la Fondation pour le logement des défavorisés",0,liberation
"Condamnation de Marine Le Pen : face au jugement, le ""trouble"" de François Bayrou vient de loin",0,liberation
"Condamnation de Marine Le Pen, l'audiovisuel public en grève, la loi sur le logement social retirée… L'actu de ce lundi 31 mars",0,liberation
"Condamnation de Marine Le Pen : après les accusations de scandale judiciaire, une nécessaire défense de l'Etat de droit",0,liberation
"Après sa condamnation, Marine Le Pen en campagne contre la justice",0,liberation
La France et l'Algérie relancent la relation bilatérale après des mois de crise,0,liberation
"Condamnation de Marine Le Pen : les magistrats menacés, Gérald Darmanin et le PS au soutien",0,liberation
"""Une vague"" de Line Papin lu par Agathe Béchade, professeure de lettres",0,liberation
Condamnation possible de Marine Le Pen : le camp Macron dans l'expectative,0,liberation
"""On n'y pense pas, on verra"" : Marine Le Pen dans le déni d'une probable condamnation",0,liberation
"Face aux provocations de Trump, le Danemark révise en accéléré son rapport au Groenland",0,liberation
"""Il ne manque que la régularisation pour mettre un terme à tous nos problèmes"" : Leydi et Farmany, guides à succès dans Paris et sans papiers",0,liberation
"En Syrie, le président Al-Charaa nomme un gouvernement encore largement aux mains de ses fidèles",0,liberation
"10 articles qui nous ont réconfortés cette semaine : une joyeuse maison de vieux, des ados qui cuisinent, une soirée gaming…",0,liberation
"Inéligibilité : Marine Le Pen met la pression sur les juges, la gauche rappelle que la cheffe du RN n'est ""pas au-dessus des lois""",0,liberation
"Mon histoire d'un soir : ""Elle m'entraîne dans une chambre, on se déshabille lentement, l'un en face de l'autre, les yeux dans les yeux""",0,liberation
"Artemisia Gentileschi, une vie chair payée",0,liberation
Blocage de l'aide humanitaire à Gaza : le coup de pouce de la Cour suprême israélienne au gouvernement Nétanyahou,0,liberation
"Le prince Harry accusé de ""harcèlement"" et ""intimidation"" après un conflit dans une ONG",0,liberation
"Rose Gray : ""Tout est en direct ! Même les oiseaux qui volent""",0,liberation
Tesla : des manifestations anti-Musk devant des magasins à travers tout les Etats-Unis,0,liberation
"La Turquie confirme l'arrestation d'un journaliste suédois pour ""terrorisme""",0,liberation
"""Tout va bien se passer"" de Leye Adenle : avec les prédicateurs de malheur du Nigeria",0,liberation
La prudence du Wapiti,0,liberation
Comment la place Charles-Bernard à Paris a changé de Charles Bernard sans que presque personne ne s'en aperçoive,0,liberation
"Une femme retrouvée morte dans la Marne, son mari arrêté après un assaut du GIGN",0,liberation
L'ancienne secrétaire d'Etat Nathalie Elimas jugée ce lundi pour harcèlement moral,0,liberation
"Les séries de la semaine : ""le Sens des choses"" et ""The Studio""",0,liberation
Guerre en Ukraine : l'armée russe revendique de nouvelles avancées et approche désormais de la région de Dnipropetrovsk,0,liberation
"Radio France et France Télévisions en grève lundi et mardi contre le rapprochement dans l'audiovisuel public, ""indispensable"" selon Rachida Dati",0,liberation
"Open AI restreint les images inspirées du Studio Ghibli, qui font ""fondre"" les processeurs de ChatGPT",0,liberation
Marine Le Pen inéligible (ou pas) ? Il faudra défendre une décision de justice,0,liberation
Vénézuéliens et tatoués : les critères douteux de Trump pour expulser et emprisonner 238 migrants au Salvador,0,liberation
"Pression américaine sur les entreprises françaises : ""Inadmissible"" pour le Medef, la loi ""va continuer à s'appliquer"" assure Bergé",0,liberation
"""Accords suspendus"" de Helen Garner, mélodie en prime",0,liberation
"A Mérignac, un nouveau quartier nourri d'ancien",0,liberation
"Dans l'est du Burkina, les jihadistes prennent d'assaut un camp militaire et font au moins 52 morts",0,liberation
"Olivier Demangel, écrits du cœur",0,liberation
Violences sexuelles sur les enfants : le gouvernement veut rendre la formation des professionnels obligatoire,0,liberation
"Q Lazzarus, le feu secret",0,liberation
"Silence on joue ! ""Wednesdays"", ""33 Immortals"", ""Dawnfolk""",0,liberation
"Séisme en Birmanie : les secours poursuivent leurs recherches au milieu des répliques, l'OMS évoque une urgence maximale",0,liberation
Nouveau gouvernement syrien : la promesse d'ouverture respectée a minima,0,liberation
"Pour réinventer la ville, rebâtir les liens avec les habitants",0,liberation
"A Villeurbanne, un foyer pour permettre aux mineures prostituées de ""redevenir des enfants""",0,liberation
"Fin du soutien américain à l'Alliance du vaccin : ""Les risques concernent le monde entier""",0,liberation
"Dans le sud du Groenland, la vie sur un fil des éleveurs de moutons",0,liberation
"Nicolas Demorand, la puissance des vulnérables",0,liberation
"Le ""New York Times"" raconte trois années de collaboration secrète entre militaires américains et ukrainiens",0,liberation
"Séisme en Birmanie, manifestation en Turquie, pression américaine contre des entreprises françaises… L'actu de ce week-end des 29 et 30 mars",0,liberation
"Mort de l'acteur Richard Chamberlain, oiseau de paradis",0,liberation
Affaire des assistants parlementaires fictifs du RN: l'avenir politique de Marine Le Pen compte moins que la confiance des citoyens,0,liberation
"Lou Reed, l'amour vache avec ""Transformé""",0,liberation
Intelligence artificielle : l'étrange inconséquence des politiques français postant des pseudo-images Ghibli générées via OpenAI,0,liberation
"A Biganos, en Gironde, des maisons en terre crue, qui l'eût cru ?",0,liberation
"Manifestation contre les puces électroniques près de Grenoble : ""Il faut utiliser l'eau pour la vie, pas pour les profits des industriels""",0,liberation
"""La question qui revient c'est : est-ce qu'untel c'est un facho ?"" A Nantes, un atelier antifasciste s'appuie sur les travaux d'Umberto Eco",0,liberation
"A Bordeaux, des logements dont vous êtes le héros",0,liberation
"Des ""pièces neutres"" dans le logement, ""une main tendue à chaque habitant""",0,liberation
"Catastrophe, la défense est légitime, par Mathieu Lindon",0,liberation
"Opération Nicolas Demorand, par Daniel Schneidermann",0,liberation
"Le séisme en Birmanie a fait plus de 1 600 morts selon la junte, les experts redoutent un bilan largement plus lourd",0,liberation
"""Nourriture insuffisante"", ""épanouissement impossible"" : les établissements Bon Pasteur vus à travers trente ans de rapports d'inspection",0,liberation
Une éclipse partielle du Soleil sera visible en France ce samedi à la mi-journée,0,liberation
"Face à la crise du logement, la ministre veut favoriser la transformation de bureaux vides",0,liberation
Procès Gérard Depardieu : une autre défense était possible,0,liberation
"Montée croissante des tensions dans l'espace : ""Si la force est utilisée contre nous, rien ne nous interdit de l'utiliser en retour""",0,liberation
Turquie : des centaines de milliers de personnes rassemblées à Istanbul contre la répression d'Erdogan,0,liberation
"Tyler Brûlé du magazine ""Monocle"" : ""Le concept de lifestyle est devenu une sorte de bête un peu perverse""",0,liberation
"Top des ventes de livres : ""Hunger Games"", Joël Dicker, Karine Tuil… Les jeux sont faits !",0,liberation
"Après le mâle alpha, le sigma : ""Un idéal de virilité qui encourage, encore et toujours, la compétition entre hommes""",0,liberation
La start-up d'intelligence artificielle xAI d'Elon Musk rachète le réseau social X d'Elon Musk,0,liberation
"""Dressé pour tuer"" de Samuel Fuller, bête de film",0,liberation
"Le top 10 de la semaine du service culture : ""Tardes de Soledad"", ""Adolescence"", ""Anatomie d'un suicide""…",0,liberation
"Autosur, Intersport… les piratages de grandes entreprises françaises se poursuivent",0,liberation
Les ados et la bouffe : arrêtons de nous prendre le chou,0,liberation
"""Ramenez-le à la maison"" : aux Philippines, les soutiens de Duterte célèbrent les 80 ans de leur shérif",0,liberation
Cinéma du réel 2025 : une édition haute en douceurs,0,liberation
"Corse : Robert Moracchini, un des fondateurs de la ""Brise du Mer"", abattu en pleine rue à Bastia",0,liberation
Terreur Graphique à l'hôtel Europa : éradiquons les mots laids,0,liberation
Art et IA : Refik Anadol case les codes,0,liberation
"Prêt-à-porter : Kaporal placé en liquidation, 280 personnes vont perdre leur emploi",0,liberation
"""A la retraite, la vie continue"" : ni Ehpad ni maison de retraite, à la Ménardière, les vieux s'autogèrent",0,liberation
"Santé mentale : Florent Manaudou, Yannick Noah, François Berléand… Dix personnalités veulent ""briser le tabou""",0,liberation
"""Safari"" de Sabri Louatah, étrange Gabriel",0,liberation
"Reset, Espot, Milk… A Paris, déambulation nocturne dans la nouvelle génération des bars gaming et des salles d'e-sport",0,liberation
"Séisme en Birmanie : ""Nous sommes très inquiets de la situation à Mandalay""",0,liberation
"Guinée : condamné pour crimes contre l'humanité, l'ex-dictateur Dadis Camara gracié par le chef de la junte",0,liberation
Making of : Paul Watson dans les filets du Climat Libé Tour,0,liberation
"Greentea Peng, le soleil et la mère",0,liberation
La semaine de Coco : on n'a rien touché on vous dit !,0,liberation
"Dans le Var, sur les traces d'un chasseur de dos d'âne non conformes",0,liberation
"Pierre-Yves Bocquet : ""Le projet de révolution nationale du RN est prêt, si ce n'est pas Marine Le Pen qui le porte, ce sera Jordan Bardella""",0,liberation
Etats-Unis : le ministre de la Défense Pete Hegseth accusé d'avoir emmené sa femme à des réunions militaires sensibles,0,liberation
Ce qu'il faut savoir sur le procès des assistants fictifs du RN et les risques d'inéligibilité pour Marine Le Pen,0,liberation
"Olivier Faure menace sur les retraites : si le Parlement n'est pas saisi, la censure serait ""une obligation morale""",0,liberation
"Rashid Masharawi : ""Depuis mes treize ans je peins en musique avec Fayrouz""",0,liberation
"Dissolution de groupes de supporters de foot : une marée verte à Saint-Etienne, le ministère de l'Intérieur persiste",0,liberation
Guerre en Ukraine : le grand flou autour du cessez-le-feu sur les infrastructures énergétiques,0,liberation
"En Macédoine du Nord, la colère de la jeunesse face à la corruption meurtrière",0,liberation
L'OMS va couper 20 % de son budget après le retrait américain décidé par Donald Trump,0,liberation
"""Nous poursuivrons autant qu'il le faudra"" : en Turquie, des centaines de milliers de manifestants pour défendre l'Etat de droit",0,liberation
"Pour les océans, ""un dernier appel avant l'effondrement""",0,liberation
"Pour s'adapter aux nouvelles formes de cohabitations, repensons le logement",0,liberation
"Face aux droits de douane aux Etats-Unis, Stellantis retient son souffle",0,liberation
"Attaques contre la presse dans la bande de Gaza : ""Chaque journaliste tué mérite une enquête""",0,liberation
"Endométriose : des tests salivaires et de la sensibilisation, mais encore peu de budget",0,liberation
"Peut-on qualifier le RN de ""fasciste"" ? La justice va (de nouveau) trancher",0,liberation
"""Désintérêt"" et ""méconnaissance"" des règles, la charge de l'office antifraude européen contre Jean-Luc Mélenchon",0,liberation
