cleaned_headline,is_satirical
"""JD Vance qui revient à Munich un an après avoir été ostracisé, c'était merveilleux"", s'amuse son ami Rod Dreher",0
"Guerre en Ukraine : Donald Trump affirme que les États-Unis ont eu des discussions ""très positives"" avec Vladimir Poutine jeudi",0
"Ligue 1 : ""Il faut savoir se salir les mains contre une équipe aussi forte que le PSG"", affirme Roberto De Zerbi",0
"""Une forte unité du G7"" dans les discussions sur l'Ukraine, annonce le Canada qui accueille la réunion",0
"Après Cyril Hanouna, W9 récupère l'émission ""Y'a que la vérité qui compte""",0
Collision en mer du Nord : la garde à vue du capitaine russe du Solong à nouveau prolongée,0
Yvelines : une femme poignardée à mort à son domicile,0
Italie : la Toscane et l'Emilie-Romagne placées en alerte rouge en raison de pluies torrentielles,0
Mort du petit Émile : une jardinière de la chapelle du Haut-Vernet saisie en pleine nuit par les enquêteurs,0
Blessé par balle près de Nantes après un refus d'obtempérer : le jeune pourrait s'être tiré dessus accidentellement,0
"La France, l'Italie et le Royaume-Uni commandent plus de 200 missiles antiaériens Aster",0
Plan d'investissements géants en Allemagne : les Verts acceptent de soutenir le projet de Friedrich Merz,0
"""Contrat"" sur un responsable de la prison des Baumettes : trois personnes mises en examen",0
Tennis de table : Alexis Lebrun surclassé par le numéro 2 mondial Wang Chuqin en Chine,0
Guerre en Ukraine : l'activiste nationaliste Demyan Hanul abattu au centre d'Odessa,0
Nice : trois immeubles du centre-ville évacués après l'affaissement d'un pilier de l'un d'entre eux,0
"""Pourquoi ne pas être créatif ?"" : le gouvernement veut récupérer des cotisations sociales sur le narcotrafic",0
"Philippines : l'ex-président Duterte comparaît devant la CPI, mais en visioconférence",0
"Droits de douane : après les vins, les fromages français restent ""vigilants"" face à la menace de taxes américaines",0
"La guerre commerciale américaine est ""un exemple de but contre son camp"", ironise François Villeroy de Galhau",0
Gaza : le Hamas prêt à libérer un otage israélo-américain et à rendre quatre dépouilles,0
Ils avaient montré leurs fesses sur la Grande Muraille de Chine : deux semaines de prison pour des touristes,0
Congrès socialiste : les opposants à Olivier Faure se réunissent ce vendredi,0
"Nantes: des syndicats étudiants s'insurgent contre la Licra, ""compromise avec l'extrême droite""",0
""" Ne pas céder aux tendances wokes "" : Israël veut doter ses hauts fonctionnaires de voitures Tesla",0
"""On s'est fait avoir dans les grandes largeurs"" : à Arès, une arnaque à l'assurance paralyse les services municipaux",0
Franprix lance un service de pressing pour le linge de maison dans ses magasins,0
"Bénin : le président sortant Patrice Talon affirme qu'il ne sera ""pas candidat"" à la présidentielle",0
"Le Danemark réitère que le Groenland n'est pas ""ouvert à l'annexion"" souhaitée par Donald Trump",0
"À Nice, le tribunal administratif suspend les arrêtés du préfet reconduisant des ""tirs de défense renforcée"" contre les loups",0
Des druzes syriens franchissent la ligne de cessez-le-feu au Golan pour un pèlerinage en Israël,0
"L'or dépasse pour la première fois la barre des 3000 dollars, porté par les menaces douanières de Trump",0
"Les crimes et délits racistes, xénophobes ou antireligieux ont augmenté de 11% en 2024",0
Agression antisémite d'un homme non juif à Villeurbanne,0
"L'affiche de LFI visant Cyril Hanouna était ""maladroite"" et ""n'aurait pas dû être là"", regrette Manon Aubry",0
Bernard Arnault pourrait rester à la tête du groupe LVMH jusqu'à 85 ans,0
"Nantes: une arme de guerre chargée saisie dans une voiture, deux hommes arrêtés",0
TikTok : l'Assemblée lance une enquête sur ses effets psychologiques,0
Finlande : un Russe condamné à la perpétuité pour des crimes de guerre en Ukraine,0
"Turquie : en l'état, le PKK juge sa dissolution ""impossible""",0
"Contre la délinquance à Nantes, un nouveau dispositif pour rassurer les commerçants",0
Un EP de quatre chansons inédites de Marianne Faithfull paraîtra en avril,0
"Amiante dans les écoles : une ""volonté politique forte est indispensable"" pour agir, alerte des syndicats enseignants",0
Guerre en Ukraine: Emmanuel Macron réunit à l'Élysée les principaux industriels de l'armement,0
"Grand Soleilsigné Damso, le nouvel hymne du Sidaction, 27 ans aprèsSa raison d'être",0
La BCE autorise la montée d'UniCredit au capital de Commerzbank,0
"""La culture évolue"" : Mexico veut des corridas sans cruauté animale",0
"Mort de la grande compositrice russe Sofia Goubaïdoulina, à 93 ans",0
"Guerre, réchauffement climatique, guerre… L'angoisse des jeunes face à l'actualité",0
"Vatican : hospitalisé depuis quatre semaines, le pape François a passé une nuit calme",0
"Droits de douane sur le champagne, les vins et spiritueux : Éric Lombard juge la guerre commerciale ""idiote""",0
"À Bordeaux, les motards vont encore manifester contre l'occupation d'une piste de vitesse par les gens du voyage",0
"Nucléaire iranien : Pékin, Moscou et Téhéran appellent à lever les sanctions",0
"""Pression maximale"" sur Téhéran : le gouvernement Trump sanctionne le ministre iranien du Pétrole",0
Éclipse totale : la Lune se pare de rouge pour un étonnant spectacle céleste,0
"Face aux États-Unis, le Panama reste ""ferme"" dans la défense de sa ""souveraineté""",0
Le gouvernement valide l'entrée en vigueur du nouveau Nutri-Score,0
Le projet d'un téléphérique entre Nice et Saint-Laurent-du-Var en suspens,0
Formule 1 : les six grands prix à ne manquer sous aucun prétexte cette saison,0
"Près de Nantes : victime d'une agression, un médecin au cœur d'une enquête pour agressions sexuelles",0
"McDonald's, Dior, EDF… Quelles ont été les meilleures publicités de l'année 2024 ?",0
Nucléaire iranien: des discussions Chine-Iran-Russie s'ouvrent à Pékin,0
"Avion en feu, passagers réfugiés sur une aile… Les images terrifiantes de l'atterrissage d'un avion d'American Airlines à Denver",0
Une prestigieuse université médicale américaine annonce plus de 2.000 licenciements,0
""" Le poste où se décident les choses "" : Wauquiez veut accéder aux "" responsabilités "" de "" la présidence de la République "" en 2027",0
"""Cette hypothèse est complètement folle"" : Jordan Bardella prédit que Marine Le Pen ne sera pas rendue ""inéligible"" par la justice",0
"""Ce procès menace notre existence"" : Greenpeace condamnée à verser plus de 665 millions de dollars à l'exploitant d'un oléoduc américain",0
Ligue Europa : l'OL retrouvera Manchester United en quart après son récital contre Bucarest,0
"Saut à la perche : Duplantis échoue à battre son record du monde chez lui, à 6,28 mètres",0
"Armées : Lecornu veut ""une vraie réserve professionnalisée"" jusqu'à 100.000 hommes",0
"Diego Maradona : ""Ils ne veulent pas que je dise qu'il a été tué"", deux avocats récusés du procès avant les premiers témoignages",0
Portugal : le président dissout le Parlement et convoque des élections législatives anticipées le 18 mai,0
Des manifestants juifs envahissent le hall de la Trump Tower pour exiger la libération de l'activiste palestinien Mahmoud Khalil,0
Bercy a détecté 20 milliards de fraudes en 2024 et vise le double en 2029,0
"Après l'Écosse, un deuxième terrain de golf de Donald Trump vandalisé en Irlande",0
Un référendum organisé en juin pour assouplir l'accès à la nationalité italienne,0
"Nice Matin: inquiétudes et tensions sociales, les journaux n'ont pas paru jeudi",0
"""On ne peut pas se laisser terrasser"" : Bayrou appelle l'UE à ne pas céder face aux menaces de Trump sur les alcools européens",0
Le pape François reçoit à l'hôpital un gâteau pour ses 12 ans de pontificat,0
"Syrie : la déclaration constitutionnelle ""contredit"" la ""diversité"" du pays, selon les Kurdes",0
"Droits de douane : ""Ça va tanguer"" pour l'agriculture et l'industrie, prévient Michel-Edouard Leclerc",0
Royaume-Uni : un adolescent de 18 ans condamné à la prison à perpétuité pour avoir assassiné une lycéenne,0
Paris : un homme accusé d'une série d'agressions sexuelles dans le métro et d'actes de voyeurisme sur des fillettes,0
Vesoul : un mineur de 17 ans mis en examen et écroué pour avoir fomenté un projet d'attentat,0
Normandie : un homme grièvement blessé après une fusillade près de Rouen,0
"Mulhouse : un détenu victime de violences, deux surveillants condamnés",0
Droits de douane : le Canada porte plainte devant l'OMC contre les taxes américaines sur l'acier et l'aluminium,0
Procès Le Scouarnec : la cour face à l'amnésie des parties civiles… et de l'accusé,0
"Annexion du Groenland : "" Je pense que cela va arriver "", déclare Trump, "" trop, c'est trop "", lui répond le premier ministre",0
Un député allemand a employé un ressortissant russe en contact avec le FSB,0
Jura : un patient décède après une possible erreur médicamenteuse,0
"Train de vie, primes, gestion budgétaire : le CESE épinglé par un rapport de la Cour des comptes",0
"Foot : la FFF interpelle Gérald Darmanin ""pour protéger les arbitres"" avec une ""action ferme et déterminée""",0
Philippe Brun se lance à son tour dans la course du congrès socialiste,0
"Cessez-le-feu en Ukraine, situation de l'armée russe sur le front… Ce qu'il faut retenir de la conférence de presse de Vladimir Poutine",0
"Attentat de Nice : la policière Sandra Bertin de nouveau devant la justice, 9 ans après ses révélations explosives",0
"Algérie : Boualem Sansal est désormais accusé d'""intelligence avec des parties étrangères""",0
"Droits de douane à 200% : les producteurs européens de vin, champagne et spiritueux sous le choc après les menaces de Donald Trump",0
Agressions de militants LFI à Marseille : un ex-adjoint PS de Benoît Payan placé sous contrôle judiciaire,0
"""Rappeur islamiste"" : Médine perd son procès intenté contre Aurore Bergé",0
"Taxe sur les billets d'avion : Ryanair ""contraint"" de quitter un aéroport dans la Marne",0
"Stupéfiants : un vaste réseau démantelé entre Lyon et La Réunion, cinq dealers placés en détention provisoire",0
"Quelques jours après le pillage du musée des oiseaux de Trignac, un octogénaire dépouillé de ses perruches près de Nantes",0
"Paris-Nice : Lenny Martinez triomphe à l'issue de la 5e étape, journée noire pour Jonas Vingegaard",0
"Rap, graff, battles de danse… Paris débloque 100 000 euros pour soutenir les artistes hip-hop",0
"Méningite : un nombre de cas ""particulièrement élevé"" en France depuis janvier",0
"Un ado de 13 ans agressé et dénudé par ""une bande de 7 ou 8 personnes"" près de Nantes",0
États-Unis : la nomination par Trump d'un ex-élu pour diriger la principale agence sanitaire retirée à la dernière minute,0
La répression des fraudes a réalisé 10.000 contrôles en 2024 sur l'origine française des produits alimentaires,0
"Atlético Madrid-Real Madrid : après la polémique du penalty refusé, l'UEFA réfléchit à modifier la règle",0
Le sauvetage délicat d'un parapentiste suspendu à un câble à dix mètres du sol dans le Vercors,0
Foot : onze clubs anglais en coupes d'Europe la saison prochaine ? Un scénario fou… mais possible,0
"En Europe, le nombre de cas de rougeole a doublé en un an",0
Réarmement de l'Allemagne : Friedrich Merz appelle les députés à être au rendez-vous de l'histoire,0
Tennis de table : Félix Lebrun de nouveau expéditif en huitièmes de finale du WTT Champions de Chongqing,0
"""Lassant et révoltant"" : à Pornic, l'ancien cycliste Jérôme Pineau s'est fait voler 100.000 € de vélos haut de gamme dans sa boutique",0
"Nutri-Score: la nouvelle mouture ""proche d'une entrée en œuvre"", affirme le directeur général de la Santé",0
"Doué la surprise, capitanat de Mbappé, Pogba sans club… Les réponses de Deschamps",0
"Face à la Russie, le président Duda appelle Trump à déployer des armes nucléaires américaines en Pologne",0
"Bleus : un hommage rendu à Olivier Giroud contre la Croatie, pas (encore) à Antoine Griezmann",0
"Bleus : faute d'accord avec le Stade de France, la FFF met la pression… et lance un appel d'offres en Province",0
"Belgique : une tête humaine, des jambes et un torse retrouvés dans la Sambre, une enquête ouverte",0
La météo du vendredi 14 mars : de fortes pluies orageuses en Corse,0
"À Marseille, la préfecture de police revient dans le giron d'un seul et unique préfet",0
"Bleus: grand retour de Mbappé, Doué convoqué, Tolisso recalé… Ce qu'il faut retenir de la liste de Deschamps",0
"Double parricide en Isère : Valentin, 17 ans, condamné à 12 ans de réclusion criminelle pour l'assassinat de ses parents",0
"""Vous êtes la honte!"" : un homme surgit lors de la conférence de presse de Bayonne sur l'affaire Bétharram",0
"L'Azerbaïdjan affirme s'être entendu avec l'Arménie pour un accord de paix, l'UE salue ""les efforts déployés""",0
Gérald Darmanin souhaite que les étrangers puissent purger leur peine dans leur pays,0
Guerre en Ukraine : que sait-on des conditions de la Russie pour un cessez-le-feu ?,0
